CommandId	Path	Id	CanHaveBinding
ID_PUBLISH_SHARE_TO_SEEK	 Publish -Share with Autodesk Seek	49551	True
ID_REVIT_FILE_PRINT	 Print -Print	57607	True
ID_REVIT_FILE_PRINT_PREVIEW	 Print -Print Preview	57609	True
ID_REVIT_FILE_PRINT_SETUP	 Print -Print Setup	57606	True
ID_BORROW_LICENSE	 Licensing -Borrow License	61550	True
ID_RETURN_LICENSE	 Licensing -Return License Early	61551	True
ID_REVIT_FILE_CLOSE	 Close 	57602	True
ID_OPTIONS	Options	33195	True
ID_APP_EXIT	Exit Revit	57665	True
ID_HELP_FINDER	Help                                          F1	57667	True
ID_HELP_NEWS	What's New?	61540	True
ID_HELP_VIDEOS	Videos	33342	True
ID_HELP_MOSAIC	Mosaic	33343	True
ID_HELP_WHITEPAPERS	Documents on the Web	33813	True
ID_HELP_SUPPORT_KNOWLEDGE_BASE	Additional Resources-Support Knowledge Base	61541	True
ID_HELP_WEBCONTENTLIBURL	Additional Resources-Revit Web Content Library	61530	True
ID_HELP_PRODUCTURL	Additional Resources-Autodesk.com/revitarchitecture	61529	True
ID_HELP_CUSTOMERIMPROVEMENTPROGRAM	Customer Involvement Program	35339	True
ID_APP_ABOUT	About	57664	True
ID_IMAGE_SHADING_WITH_EDGES	Shading with Edges	33041	True
ID_IMAGE_WIREFRAME	WireFrame	32921	True
ID_TEMPHIDE_MAKEPERM	Apply Hide/Isolate to View	3469	True
ID_EDIT_SELECT_PREVIOUS	Select Previous	33811	True
ID_SNAP_OVERRIDE_POINT	Points	34966	True
ID_ZOOM_SHEET	Zoom Sheet Size	32783	True
ID_RESTORE_ALL_EXCLUDED	Restore All Excluded	10805	True
ID_IMAGE_SHADOW_ON	Shadows On	12210	True
ID_VIEW_ZOOMANDPAN_PREVIOUSVIEW	Previous Pan/Zoom	32932	True
ID_ZOOM_FIT	Zoom to Fit	32782	True
ID_TEMPHIDE_ISOLATE	Isolate Element	3237	True
ID_TEMPHIDE_ISOLATECAT	Isolate Category	3238	True
IDC_VIEW_FRAME_CROPREGION_VISIBILITY	Show (Hide) Crop Region	35348	True
ID_SNAP_OVERRIDE_SKETCH_GRID	Work Plane Grid	33768	True
ID_PRJBROWSER_SEL_ALL	Select All Instances	33406	True
ID_MOVE_GROUP_MEMBER_TO_PROJECT	Move to project	10807	True
ID_DETAIL_LEVEL_FINE	Fine Detail	3166	True
ID_IMAGE_SHADING	Shading	32922	True
ID_TEMPHIDE_HIDECAT	Hide Category	3236	True
ID_SNAP_OVERRIDE_INTERSECT	Intersections	33779	True
ID_SNAP_OVERRIDE_CENTER	Centers	33786	True
ID_SNAP_OVERRIDE_QUADRANT	Quadrants	34965	True
ID_GRAPHIC_DISPLAY_OPTIONS	Graphic Display Options	32925	True
ID_SNAP_OVERRIDE_PERP	Perpendicular	33774	True
ID_VIEW_FRAME_REVEALHIDDEN	Toggle Reveal Hidden Elements Mode	35263	True
ID_SNAP_OVERRIDE_MID	Midpoints	33785	True
ID_SETTINGS_SNAPS_NOOVERRIDE	Turn Override Off	33777	True
ID_PHOTO_RENDERING_VIEW	Rendering Dialog	1782	True
ID_ZOOM_OUT_X2	Zoom Out(2x)	32781	True
ID_PAN_VIEW	Pan Active View	35297	True
ID_DETAIL_LEVEL_COARSE	Coarse Detail	3164	True
ID_SNAP_OVERRIDE_END	Endpoints	33784	True
ID_TEMPHIDE_HIDE	Hide Element	3235	True
ID_VIEWPORT_ACTIVATE_BASE	Deactivate View	33185	True
ID_TEMPHIDE_RESET	Reset Temporary Hide/Isolate	3239	True
IDC_VIEW_FRAME_CROPREGION_ACTIVITY	Crop (Uncrop) View	35347	True
ID_SNAP_OVERRIDE_REMOTE	Snap to Remote Objects	40503	True
ID_VIEW_ZOOMANDPAN_NEXTVIEW	Next Pan/Zoom	33071	True
ID_MAKE_EDITABLE_BY_BORROWING	Make Elements Editable	34960	True
ID_SNAP_OVERRIDE_CLOSE	Close	49539	True
ID_IMAGE_HIDDENLINE	Hidden Line	32923	True
ID_ELEM_GROUP_EXCLUDED_MEMBER	Restore Excluded Member	48868	True
ID_MAKE_EDITABLE_PREFER_CHECKOUT	Make Worksets Editable	33902	True
ID_SNAP_OVERRIDE_INTERIOR	Nearest	33773	True
ID_ZOOM_ALL_ALL	Zoom All to Fit	33151	True
ID_IMAGE_SHADOW_OFF	Shadows Off	12209	True
ID_SNAP_OVERRIDE_NO_SNAP	Snaps Off	33767	True
ID_ZOOM_IN	Zoom in Region	32780	True
ID_VIEWPORT_ACTIVATE	Activate View	33181	True
ID_EXCLUDE_GROUP_MEMBERS	Exclude	35326	True
ID_SNAP_OVERRIDE_TANGENT	Tangents	33775	True
ID_DETAIL_LEVEL_MEDIUM	Medium Detail	3165	True
